"adm1_name","Easting","Northing","Datetime","fcs","cv_ind","rainfall_3_months_anomaly_cubic_intp","ndvi_value_cubic_intp","ndvi_anomaly_cubic_intp","log_currency_exchange","log_Area","MPI_intensity","Muslim","log_food_inflation_MPI","log_fatalities_explosions","MPI","n_conflicts_Battles_rolsum_90days","log_fatalities_battles","headline_inflation_cubic_intp","day_num","Ramadan_past90days_Muslimpop"
"Edo",1279.32201875687,-4787.16004423538,"2023-02-15",0.314533315975201,0,0.708856812783346,0.572768015590597,0.998646410490377,6.13352818637145,0.953898072779411,35.6,0.19,0.402259013040603,0,0.126,4,1.79175946922805,21.91,20,0
"Edo",1279.32201875687,-4787.16004423538,"2023-02-22",0.325907865367033,0,0.748486548174849,0.587922966435695,1.00111374305931,6.13333296495721,0.953898072779411,35.6,0.19,0.402276823559527,0,0.126,4,1.79175946922805,21.927311444345,21,0
"Edo",1279.32201875687,-4787.16004423538,"2023-03-01",0.312474653056255,0,0.982523,0.6102,1.005959,6.13333296495721,0.953898072779411,35.6,0.19,0.402397363137715,0,0.126,4,1.79175946922805,21.9583088579923,22,0
"Edo",1279.32201875687,-4787.16004423538,"2023-03-08",0.312029425125615,0,0.98443719630797,0.632219975860241,1.01103861475396,6.1333763507874,0.953898072779411,35.6,0.19,0.402577800217759,0,0.126,4,1.79175946922805,21.9976518426434,23,0
"Edo",1279.32201875687,-4787.16004423538,"2023-03-15",0.311610332079864,0,1.05760820512623,0.655609454951405,1.0156409131712,6.13348480712841,0.953898072779411,35.6,0.19,0.402775407206031,0,0.126,3,1.79175946922805,22.04,24,0
"Edo",1279.32201875687,-4787.16004423538,"2023-03-22",0.304821026835227,0,1.20472773228814,0.679155600865671,1.01892179228776,6.1332895772446,0.953898072779411,35.6,0.19,0.402957288241674,0,0.126,3,1.79175946922805,22.0810939710331,25,0
"Edo",1279.32201875687,-4787.16004423538,"2023-03-29",0.304098381531655,0,1.17106936380323,0.699278964861716,1.0201693594153,6.13300751121759,0.953898072779411,35.6,0.19,0.403129073717316,0,0.126,3,1.79175946922805,22.1209985537917,26,1.33
"Edo",1279.32201875687,-4787.16004423538,"2023-04-05",0.299945751272104,0,1.12881475955212,0.718237326721657,1.02029750907338,6.13309430923865,0.953898072779411,35.6,0.19,0.403305931134969,0,0.126,4,2.30258509299405,22.1608595855944,27,2.66
"Edo",1279.32201875687,-4787.16004423538,"2023-04-12",0.308832883505933,0,1.13225776547285,0.736361020030009,1.01975732786127,6.13302921142916,0.953898072779411,35.6,0.19,0.403502941811549,0,0.126,3,2.19722457733622,22.2018229037597,28,3.99
"Edo",1279.32201875687,-4787.16004423538,"2023-04-19",0.317861424156404,0,1.09991950341105,0.752088543165869,1.01840948560293,6.13346311680121,0.953898072779411,35.6,0.19,0.403733932137232,0,0.126,2,1.6094379124341,22.2449529827306,29,5.32
"Edo",1279.32201875687,-4787.16004423538,"2023-04-26",0.306192689014095,0,1.01646350649806,0.765210675818115,1.01619833859665,6.13333296495721,0.953898072779411,35.6,0.19,0.403993263079851,0,0.126,2,1.6094379124341,22.2899476549023,30,5.7
"Edo",1279.32201875687,-4787.16004423538,"2023-05-03",0.299776298207752,0,0.985008612944429,0.775943525768069,1.01355762763189,6.13307261043967,0.953898072779411,35.6,0.19,0.404259303388655,0,0.126,1,1.6094379124341,22.3353707575939,31,5.7
"Edo",1279.32201875687,-4787.16004423538,"2023-05-10",0.303961955461157,0,1.04910881042707,0.784901057520671,1.0110085095279,6.13352818637145,0.953898072779411,35.6,0.19,0.404510112683581,0,0.126,1,1.6094379124341,22.3797518031615,32,5.7
"Edo",1279.32201875687,-4787.16004423538,"2023-05-17",0.299874083462162,0,1.06800323376277,0.793008954330435,1.00877080174999,6.1338317883949,0.953898072779411,35.6,0.19,0.404724486672046,0,0.126,1,1.6094379124341,22.4216884499441,33,5.7
"Edo",1279.32201875687,-4787.16004423538,"2023-05-24",0.302320999937249,0,1.06337190465899,0.80005247871852,1.00716953278137,6.13400523389009,0.953898072779411,35.6,0.19,0.404930560244373,0,0.126,1,1.6094379124341,22.4657155750663,34,5.7
"Edo",1279.32201875687,-4787.16004423538,"2023-05-31",0.289537238975111,0,1.08294218611552,0.805998142427029,1.00618650563702,6.13469871519389,0.953898072779411,35.6,0.19,0.405242784788748,0,0.126,1,1.6094379124341,22.5268284640725,35,5.7
"Edo",1279.32201875687,-4787.16004423538,"2023-06-07",0.284647574370957,0,1.11186024333104,0.811430455062633,1.00535015198789,6.13595442559293,0.953898072779411,35.6,0.19,0.405783067750284,0,0.126,1,1.6094379124341,22.621087183494,36,5.7
"Edo",1279.32201875687,-4787.16004423538,"2023-06-14",0.280497969131123,0,1.08088850873871,0.816026907870317,1.00434429060246,6.41542423785231,0.953898072779411,35.6,0.19,0.406670320805087,0,0.126,1,1.6094379124341,22.7645517998624,37,5.7
"Edo",1279.32201875687,-4787.16004423538,"2023-06-21",0.296612372469764,0,1.00902,0.8194,1.003006,6.61472560020376,0.953898072779411,35.6,0.19,0.407998489224745,0,0.126,1,1.6094379124341,22.9706820153819,38,5.51
"Edo",1279.32201875687,-4787.16004423538,"2023-06-28",0.280378954163206,0,1.00200914350206,0.821506906234254,1.0013337881118,6.6253260528118,0.953898072779411,35.6,0.19,0.409736016111703,0,0.126,1,1.6094379124341,23.2368899135143,39,4.18
"Edo",1279.32201875687,-4787.16004423538,"2023-07-05",0.273075548430844,0,1.00073160282454,0.822271077949522,0.999558862752696,6.65027904858742,0.953898072779411,35.6,0.19,0.411804550916056,0,0.126,0,0,23.5544719060629,40,2.85
"Edo",1279.32201875687,-4787.16004423538,"2023-07-12",0.249395966767285,0,0.99375163697777,0.821892634710797,0.997749209251359,6.65415252018322,0.953898072779411,35.6,0.19,0.414127236504148,0,0.126,1,1.38629436111989,23.9147123661071,41,1.52
"Edo",1279.32201875687,-4787.16004423538,"2023-07-19",0.241910775524308,0,1.01799725562922,0.820793920605379,0.995906036218516,6.66225108142923,0.953898072779411,35.6,0.19,0.416628037213039,0,0.126,1,1.38629436111989,24.308492056059,42,0.19
"Edo",1279.32201875687,-4787.16004423538,"2023-07-26",0.260837695260171,0,1.04102243911895,0.819345645441709,0.994311806012669,6.6706649215353,0.953898072779411,35.6,0.19,0.419196356879374,0,0.126,1,1.38629436111989,24.7199123404044,43,0
"Edo",1279.32201875687,-4787.16004423538,"2023-08-02",0.269134975049099,0,1.0414922627186,0.817909065702435,0.993059455912419,6.65672652417839,0.953898072779411,35.6,0.19,0.421698052274682,0,0.126,1,1.38629436111989,25.1274492599543,44,0
"Edo",1279.32201875687,-4787.16004423538,"2023-08-09",0.286997604863608,0,1.01675596195133,0.816763441032101,0.992129823123969,6.64479183504247,0.953898072779411,35.6,0.19,0.424008316799374,0,0.126,2,1.6094379124341,25.5094085822697,45,0
"Edo",1279.32201875687,-4787.16004423538,"2023-08-16",0.297903212195528,0,0.979723178262704,0.815967390067105,0.991553205970402,6.66618040969718,0.953898072779411,35.6,0.19,0.426011050745594,0,0.126,2,1.6094379124341,25.8441125831688,46,0
"Edo",1279.32201875687,-4787.16004423538,"2023-08-23",0.317217943304766,0,0.95320017645646,0.815493191795222,0.991249267651853,6.62839845527635,0.953898072779411,35.6,0.19,0.427643111588042,0,0.126,2,1.6094379124341,26.118269733292,47,0
"Edo",1279.32201875687,-4787.16004423538,"2023-08-30",0.326498171862017,0,0.949147959900351,0.815140770710057,0.991058059940939,6.65157187358973,0.953898072779411,35.6,0.19,0.428964311224466,0,0.126,2,1.6094379124341,26.3405940105583,48,0
"Edo",1279.32201875687,-4787.16004423538,"2023-09-06",0.340978409490843,0,0.953782303449596,0.814481194118521,0.99081781580112,6.62539236800796,0.953898072779411,35.6,0.19,0.430049313052145,0,0.126,3,2.39789527279837,26.5233651765119,49,0
"Edo",1279.32201875687,-4787.16004423538,"2023-09-13",0.342645042632904,0,0.960547819513891,0.813309284546446,0.990546963724638,6.61630611996111,0.953898072779411,35.6,0.19,0.430968761343085,0,0.126,3,2.39789527279837,26.6788629926972,50,0
"Edo",1279.32201875687,-4787.16004423538,"2023-09-20",0.351510421507301,0,0.968684853017105,0.811589580888702,0.99043731127848,6.64803850681206,0.953898072779411,35.6,0.19,0.431789858327869,0,0.126,3,2.39789527279837,26.819112883263,51,0
"Edo",1279.32201875687,-4787.16004423538,"2023-09-27",0.372194058698684,0,0.976709308877771,0.809355129903667,0.990811727431526,6.65749743517636,0.953898072779411,35.6,0.19,0.432571780686641,0,0.126,4,2.63905732961526,26.9536416617872,52,0
"Edo",1279.32201875687,-4787.16004423538,"2023-10-04",0.376212094320318,0,0.977136301278588,0.806737500292421,0.992042816800274,6.61688145162892,0.953898072779411,35.6,0.19,0.433368803081554,0,0.126,4,2.63905732961526,27.0905579565318,53,0
"Edo",1279.32201875687,-4787.16004423538,"2023-10-11",0.378990510699964,0,0.973841,0.8035,0.994563,6.63396296236898,0.953898072779411,35.6,0.19,0.434233786924257,0,0.126,3,2.39789527279837,27.2379541181653,54,0
"Edo",1279.32201875687,-4787.16004423538,"2023-10-18",0.373509396801182,0,0.984115384042634,0.799034629854445,0.998514326266016,6.65343061018435,0.953898072779411,35.6,0.19,0.43521679304145,0,0.126,3,2.39789527279837,27.4037273088603,55,0
"Edo",1279.32201875687,-4787.16004423538,"2023-10-25",0.385935981564903,0,1.01217457915615,0.793138737687271,1.0027103971943,6.67951124227897,0.953898072779411,35.6,0.19,0.436324245204603,0,0.126,3,2.39789527279837,27.5893262412197,56,0
"Edo",1279.32201875687,-4787.16004423538,"2023-11-01",0.381758919739946,0,1.039655,0.7849,1.006502,6.66949808985788,0.953898072779411,35.6,0.19,0.437512034567481,0,0.126,3,2.39789527279837,27.788428234026,57,0
"Edo",1279.32201875687,-4787.16004423538,"2023-11-08",0.377735771666882,0,1.05007322501037,0.773064648911735,1.00990273158225,6.6893504820151,0.953898072779411,35.6,0.19,0.43873448157499,0,0.126,2,2.30258509299405,27.9942479370344,58,0
"Edo",1279.32201875687,-4787.16004423538,"2023-11-15",0.391785214269329,0,1.09251098451073,0.757723536687674,1.01266823683848,6.73824727683384,0.953898072779411,35.6,0.19,0.439947557857613,0,0.126,2,2.30258509299405,28.2,59,0
"Edo",1279.32201875687,-4787.16004423538,"2023-11-22",0.396930999826259,0,1.13845253151114,0.738881311123493,1.01448892120322,6.69070562211892,0.953898072779411,35.6,0.19,0.441108892159377,0,0.126,2,2.30258509299405,28.3988990726779,60,0
"Edo",1279.32201875687,-4787.16004423538,"2023-11-29",0.41803195022629,0,1.12137708043437,0.716622878334867,1.01523601064434,6.67708346124714,0.953898072779411,35.6,0.19,0.442177630451435,0,0.126,1,1.38629436111989,28.5841598048233,61,0
"Edo",1279.32201875687,-4787.16004423538,"2023-12-06",0.411342743290401,0,1.08268037816692,0.692121155418291,1.01526880679278,6.68710860786651,0.953898072779411,35.6,0.19,0.443114168218141,0,0.126,3,1.38629436111989,28.7489968461914,62,0
"Edo",1279.32201875687,-4787.16004423538,"2023-12-13",0.420890798149342,0,1.09862623389052,0.666165611155556,1.01524293558299,6.68835471394676,0.953898072779411,35.6,0.19,0.44387976863694,0,0.126,3,1.38629436111989,28.8866248465372,63,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-10-05",0.152178610276876,4,0.942336986955202,0.741032303566419,0.985174394918197,6.07043745197727,0.485091080815355,37.2,0.005,0.739211540885275,0,0.234,7,2.07944154167984,20.9513535573314,1,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-10-12",0.161426866762491,4,0.994526427236823,0.730473818951425,0.984080011142024,6.0759665281957,0.485091080815355,37.2,0.005,0.740364544318009,0,0.234,10,2.63905732961526,21.0449815933777,2,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-10-19",0.168208059785405,4,0.879996241744483,0.716737045878693,0.983166153845426,6.07988742745788,0.485091080815355,37.2,0.005,0.741702011572365,0,0.234,10,2.83321334405622,21.1540733904655,3,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-10-26",0.164228514152893,4,0.857166573128826,0.701624771718701,0.982768160349669,6.08119098498184,0.485091080815355,37.2,0.005,0.743072433371292,0,0.234,11,2.83321334405622,21.2688481948402,4,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-11-02",0.161901156625372,4,0.912974022018911,0.684698411098724,0.983028442885332,6.08534188269933,0.485091080815355,37.2,0.005,0.744224008607348,0,0.234,10,2.83321334405622,21.3716762186163,5,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-11-09",0.164313341151197,4,0.908332198502604,0.664859860336574,0.983975950682441,6.08856857155596,0.485091080815355,37.2,0.005,0.744906343311338,0,0.234,9,2.77258872223978,21.4446900910365,6,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-11-16",0.165562807334766,4,0.874291630969355,0.643152185231781,0.985694808140441,6.09173965396592,0.485091080815355,37.2,0.005,0.74487026775134,0,0.234,9,2.77258872223978,21.4700469869631,7,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-11-23",0.166738143591606,4,0.878101230800314,0.620061823728075,0.98800676112989,6.09537401049849,0.485091080815355,37.2,0.005,0.744044445842108,0,0.234,11,2.99573227355399,21.4423732559891,8,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-11-30",0.178558522846807,4,0.95824827094687,0.595890483474007,0.99059968290354,6.09681506271581,0.485091080815355,37.2,0.005,0.742832858405955,0,0.234,10,2.94443897916644,21.389014558566,9,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-12-07",0.190072743572665,4,1.08459051036964,0.571468934079691,0.993300854357363,6.09877066884622,0.485091080815355,37.2,0.005,0.741722705028415,0,0.234,11,2.83321334405622,21.3426184089674,10,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-12-14",0.216722024079705,4,1.166044582387,0.547307047138461,0.996551522697478,6.10022926189937,0.485091080815355,37.2,0.005,0.741209758835198,0,0.234,12,2.89037175789616,21.3358323214673,11,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-12-21",0.221405996924293,4,1.153804,0.5244,1.000655,6.10134981063722,0.485091080815355,37.2,0.005,0.741693593060078,0,0.234,13,3.3322045101752,21.3947788132211,12,0
"Enugu",1448.38363208385,-4795.07940262255,"2022-12-28",0.238225706531455,4,1.06647682317776,0.504254375994086,1.00552367757993,6.10287174468211,0.485091080815355,37.2,0.005,0.742963159173431,0,0.234,12,3.25809653802148,21.5053127108355,13,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-01-04",0.235791789615063,4,0.891191241436948,0.48742830205763,1.01126065247309,6.10815810060526,0.485091080815355,37.2,0.005,0.744576187751431,0,0.234,12,3.25809653802148,21.6379430143608,14,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-01-11",0.237406938611258,4,0.681267,0.4754,1.01727,6.11390339430056,0.485091080815355,37.2,0.005,0.746098351086351,0,0.234,9,2.99573227355399,21.7631485155278,15,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-01-18",0.233143169020026,4,0.558410781644485,0.470002042401618,1.02225062061381,6.11827339397168,0.485091080815355,37.2,0.005,0.747114552138885,0,0.234,9,2.89037175789616,21.8520111021091,16,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-01-25",0.24186702405362,4,0.553887489304529,0.469038271862073,1.02572421705067,6.13224770699343,0.485091080815355,37.2,0.005,0.747498654253931,0,0.234,8,2.89037175789616,21.8955371681605,17,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-02-01",0.253327208469576,4,0.606964,0.4717,1.028066,6.13344142600353,0.485091080815355,37.2,0.005,0.747463161884089,0,0.234,12,3.29583686600433,21.9087452649728,18,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-02-08",0.259405309648008,4,0.616057222576557,0.478480133865114,1.03005195577182,6.13322449214581,0.485091080815355,37.2,0.005,0.747237883648711,0,0.234,11,3.29583686600433,21.908083504826,19,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-02-15",0.284090046641886,4,0.554750143091422,0.487318398902165,1.0320196660425,6.13352818637145,0.485091080815355,37.2,0.005,0.747052452789692,0,0.234,11,3.29583686600433,21.91,20,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-02-22",0.290939357758519,4,0.599010099582182,0.500755940707951,1.0354981845988,6.13333296495721,0.485091080815355,37.2,0.005,0.747085529467692,0,0.234,9,3.13549421592915,21.927311444345,21,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-03-01",0.293492502546086,4,0.832982,0.5214,1.04166,6.13333296495721,0.485091080815355,37.2,0.005,0.747309388684328,0,0.234,9,3.13549421592915,21.9583088579923,22,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-03-08",0.290619247446313,4,0.880862786181378,0.543053655925262,1.04827368079207,6.1333763507874,0.485091080815355,37.2,0.005,0.747644486118696,0,0.234,7,3.09104245335832,21.9976518426434,23,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-03-15",0.280686073078871,4,0.965630247663335,0.567425256505974,1.05402438025632,6.13348480712841,0.485091080815355,37.2,0.005,0.748011470525486,0,0.234,6,3.04452243772342,22.04,24,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-03-22",0.289364942245065,4,1.06887198138505,0.59326919496037,1.05764255426944,6.1332895772446,0.485091080815355,37.2,0.005,0.74834924959168,0,0.234,5,2.39789527279837,22.0810939710331,25,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-03-29",0.278005434582137,4,0.973772563599062,0.617083691795275,1.05824888735057,6.13300751121759,0.485091080815355,37.2,0.005,0.74866827976073,0,0.234,6,2.56494935746154,22.1209985537917,26,0.035
"Enugu",1448.38363208385,-4795.07940262255,"2023-04-05",0.293244549521551,4,0.846552859263691,0.641046270673567,1.05669508807729,6.13309430923865,0.485091080815355,37.2,0.005,0.748996729250657,0,0.234,6,2.56494935746154,22.1608595855944,27,0.07
"Enugu",1448.38363208385,-4795.07940262255,"2023-04-12",0.29416877044149,4,0.772995914207594,0.665019737454209,1.05351359158923,6.13302921142916,0.485091080815355,37.2,0.005,0.749362606221449,0,0.234,6,2.56494935746154,22.2018229037597,28,0.105
"Enugu",1448.38363208385,-4795.07940262255,"2023-04-19",0.301121505286998,4,0.72577397948323,0.686835060040638,1.04894324828373,6.13346311680121,0.485091080815355,37.2,0.005,0.74979158825486,0,0.234,5,2.484906649788,22.2449529827306,29,0.14
"Enugu",1448.38363208385,-4795.07940262255,"2023-04-26",0.304189325546892,4,0.696803361430183,0.706077102306401,1.04375257921916,6.13333296495721,0.485091080815355,37.2,0.005,0.750273202862581,0,0.234,7,2.56494935746154,22.2899476549023,30,0.15
"Enugu",1448.38363208385,-4795.07940262255,"2023-05-03",0.309775165550464,4,0.706398804833883,0.722667572626293,1.03872329775553,6.13307261043967,0.485091080815355,37.2,0.005,0.750767277721788,0,0.234,4,1.6094379124341,22.3353707575939,31,0.15
"Enugu",1448.38363208385,-4795.07940262255,"2023-05-10",0.306161115797733,4,0.769971508149158,0.736760724296088,1.03421004270494,6.13352818637145,0.485091080815355,37.2,0.005,0.751233066412364,0,0.234,4,1.6094379124341,22.3797518031615,32,0.15
"Enugu",1448.38363208385,-4795.07940262255,"2023-05-17",0.300071770224201,4,0.861577905514729,0.748722813467088,1.02998779430884,6.1338317883949,0.485091080815355,37.2,0.005,0.751631189533799,0,0.234,4,1.6094379124341,22.4216884499441,33,0.15
"Enugu",1448.38363208385,-4795.07940262255,"2023-05-24",0.300405707474942,4,0.907794293688963,0.758000560390203,1.02637193210365,6.13400523389009,0.485091080815355,37.2,0.005,0.752013897596693,0,0.234,4,1.6094379124341,22.4657155750663,34,0.15
"Enugu",1448.38363208385,-4795.07940262255,"2023-05-31",0.277049889742487,4,0.90320047573239,0.764756348763272,1.02338756491474,6.13469871519389,0.485091080815355,37.2,0.005,0.752593743179103,0,0.234,4,1.6094379124341,22.5268284640725,35,0.15
"Enugu",1448.38363208385,-4795.07940262255,"2023-06-07",0.274469559608925,4,0.92117544537826,0.770239218139876,1.02048808999748,6.13595442559293,0.485091080815355,37.2,0.005,0.753597125821955,0,0.234,4,1.6094379124341,22.621087183494,36,0.15
"Enugu",1448.38363208385,-4795.07940262255,"2023-06-14",0.27171087988426,4,0.893990132506799,0.77436588015174,1.01748728251861,6.41542423785231,0.485091080815355,37.2,0.005,0.755244881495161,0,0.234,4,1.6094379124341,22.7645517998624,37,0.15
"Enugu",1448.38363208385,-4795.07940262255,"2023-06-21",0.276404999222504,4,0.832707,0.7768,1.014258,6.61472560020376,0.485091080815355,37.2,0.005,0.757711479988812,0,0.234,4,1.6094379124341,22.9706820153819,38,0.145
"Enugu",1448.38363208385,-4795.07940262255,"2023-06-28",0.275557299011292,4,0.8597330540482,0.777631629820564,1.01071705432825,6.6253260528118,0.485091080815355,37.2,0.005,0.76093831563602,0,0.234,4,1.38629436111989,23.2368899135143,39,0.11
"Enugu",1448.38363208385,-4795.07940262255,"2023-07-05",0.275629894424482,4,0.901074414342558,0.777270264408584,1.00735763316482,6.65027904858742,0.485091080815355,37.2,0.005,0.764779880272676,0,0.234,7,1.94591014905531,23.5544719060629,40,0.075
"Enugu",1448.38363208385,-4795.07940262255,"2023-07-12",0.275626834469571,4,0.929195535671328,0.77581821870888,1.00409716395013,6.65415252018322,0.485091080815355,37.2,0.005,0.769093439221988,0,0.234,8,2.39789527279837,23.9147123661071,41,0.04
"Enugu",1448.38363208385,-4795.07940262255,"2023-07-19",0.28090663859477,4,0.974520238805976,0.77341646733921,1.00067932558931,6.66225108142923,0.485091080815355,37.2,0.005,0.773737783395645,0,0.234,9,2.39789527279837,24.308492056059,42,0.005
"Enugu",1448.38363208385,-4795.07940262255,"2023-07-26",0.28286324555728,4,1.00870889865162,0.771084032110925,0.997910332064674,6.6706649215353,0.485091080815355,37.2,0.005,0.778507519918836,0,0.234,8,2.484906649788,24.7199123404044,43,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-08-02",0.290015678539919,4,1.02605929379107,0.76941134760027,0.996194057698456,6.65672652417839,0.485091080815355,37.2,0.005,0.783153525652981,0,0.234,7,2.39789527279837,25.1274492599543,44,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-08-09",0.297575631062372,4,1.02274252218567,0.768633876026988,0.995616750022778,6.64479183504247,0.485091080815355,37.2,0.005,0.787444016913122,0,0.234,7,2.39789527279837,25.5094085822697,45,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-08-16",0.298143647353247,4,0.962950609461336,0.768861252898127,0.996245516216829,6.66618040969718,0.485091080815355,37.2,0.005,0.791163379956103,0,0.234,9,2.83321334405622,25.8441125831688,46,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-08-23",0.307596900430246,4,0.923065724989961,0.769631572551218,0.997603198739511,6.62839845527635,0.485091080815355,37.2,0.005,0.794194350092077,0,0.234,10,2.94443897916644,26.118269733292,47,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-08-30",0.320824183724329,4,0.961687594012451,0.770400521498586,0.999200433715272,6.65157187358973,0.485091080815355,37.2,0.005,0.796648006559722,0,0.234,11,2.99573227355399,26.3405940105583,48,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-09-06",0.319721723131367,4,0.995249896295351,0.771005410703151,1.00106565075847,6.62539236800796,0.485091080815355,37.2,0.005,0.798663009953984,0,0.234,12,3.09104245335832,26.5233651765119,49,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-09-13",0.331524051461367,4,1.01059725658039,0.77100111138994,1.00317052289139,6.61630611996111,0.485091080815355,37.2,0.005,0.800370556780015,0,0.234,12,3.09104245335832,26.6788629926972,50,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-09-20",0.335750885809752,4,1.02521890479701,0.769944362619921,1.00558483136874,6.64803850681206,0.485091080815355,37.2,0.005,0.801895451180327,0,0.234,13,3.25809653802148,26.819112883263,51,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-09-27",0.357032672586059,4,1.02832593991146,0.767721568935605,1.00864791087016,6.65749743517636,0.485091080815355,37.2,0.005,0.803347592703763,0,0.234,12,3.17805383034795,26.9536416617872,52,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-10-04",0.358650047503439,4,1.02587502026941,0.764250200377386,1.01264130848386,6.61688145162892,0.485091080815355,37.2,0.005,0.804827777151458,0,0.234,10,3.13549421592915,27.0905579565318,53,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-10-11",0.362504507302719,4,1.033322,0.7591,1.018085,6.63396296236898,0.485091080815355,37.2,0.005,0.806434175716478,0,0.234,9,2.94443897916644,27.2379541181653,54,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-10-18",0.372678041964799,4,1.06055943811964,0.751715347046275,1.02539898926428,6.65343061018435,0.485091080815355,37.2,0.005,0.80825975850555,0,0.234,8,2.94443897916644,27.4037273088603,55,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-10-25",0.374743040184579,4,1.08696972796044,0.742634078198554,1.03338687986881,6.67951124227897,0.485091080815355,37.2,0.005,0.810316455379978,0,0.234,8,2.89037175789616,27.5893262412197,56,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-11-01",0.37770055984324,4,1.097565,0.7315,1.041895,6.66949808985788,0.485091080815355,37.2,0.005,0.812522349911036,0,0.234,8,2.89037175789616,27.788428234026,57,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-11-08",0.389726934295685,4,1.10328793941773,0.717359441616356,1.05169626043031,6.6893504820151,0.485091080815355,37.2,0.005,0.814792608639267,0,0.234,8,2.89037175789616,27.9942479370344,58,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-11-15",0.413668130271556,4,1.1663103886954,0.700761302880977,1.0624289204489,6.73824727683384,0.485091080815355,37.2,0.005,0.817045464592709,0,0.234,6,2.484906649788,28.2,59,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-11-22",0.438424650611803,4,1.22844933653166,0.682108370314758,1.07365748438089,6.69070562211892,0.485091080815355,37.2,0.005,0.819202228295985,0,0.234,5,2.30258509299405,28.3988990726779,60,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-11-29",0.431476037631947,4,1.18912256801574,0.661492619943814,1.08490900445905,6.67708346124714,0.485091080815355,37.2,0.005,0.821187027981237,0,0.234,4,2.19722457733622,28.5841598048233,61,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-12-06",0.440049497056747,4,1.1276814196751,0.639326711234016,1.0952021177536,6.68710860786651,0.485091080815355,37.2,0.005,0.822926312405118,0,0.234,3,1.94591014905531,28.7489968461914,62,0
"Enugu",1448.38363208385,-4795.07940262255,"2023-12-13",0.449106217519357,4,1.15332694392647,0.615882713524829,1.10413739252651,6.68835471394676,0.485091080815355,37.2,0.005,0.824348141754317,0,0.234,4,1.94591014905531,28.8866248465372,63,0
"Gombe",1856.20939746145,-4349.01780037025,"2022-10-05",0.35280306864051,0,1.01063300667309,0.507426304414896,0.920802905968812,6.07043745197727,0.891484233826417,44,0.8,1.20042899801882,0,0.38,0,0,20.9513535573314,1,0
"Gombe",1856.20939746145,-4349.01780037025,"2022-10-12",0.349343505757737,0,0.983451866352339,0.486845385554226,0.913931295655501,6.0759665281957,0.891484233826417,44,0.8,1.20230139675574,0,0.38,0,0,21.0449815933777,2,0
"Gombe",1856.20939746145,-4349.01780037025,"2022-10-19",0.339672367706437,0,1.01047121526982,0.462248216405167,0.908454775206061,6.07988742745788,0.891484233826417,44,0.8,1.20447335212606,0,0.38,0,0,21.1540733904655,3,0
"Gombe",1856.20939746145,-4349.01780037025,"2022-10-26",0.344124744044047,0,1.01108453785745,0.437787395832788,0.9055778569895,6.08119098498184,0.891484233826417,44,0.8,1.20669882342347,0,0.38,0,0,21.2688481948402,4,0
